[(1,51),(1,51),(1,45),(1,92),(1,67),(1,70),(1,154),(1,103),(1,91),(1,75),(1,57),(1,55),(1,539),(1,316),(1,97),(1,80),(1,46),(1,83),(1,236),(1,136),(1,49),(1,47),(1,125),(1,55),(1,52),(1,41),(1,46),(1,50),(1,72),(1,46),(1,229),(1,51),(1,256),(1,385),(1,75),(1,90),(1,58),(1,51),(1,638),(1,181),(1,147),(1,56),(1,75),(1,47),(1,45),(1,130),(1,58),(1,78),(1,132),(1,277),(1,49),(1,260),(1,56),(1,41),(1,135),(1,141),(1,67),(1,53),(1,92),(1,49),(1,46),(1,126),(1,153),(1,49),(1,59),(1,39),(1,68),(1,44),(1,45),(1,72),(1,90),(1,48),(1,56),(1,228),(1,39),(1,251),(1,128),(1,50),(1,74),(1,183),(1,78),(1,53),(1,195),(1,157),(1,44),(1,44),(1,53),(1,449),(1,56),(1,45),(1,56),(1,45),(1,48),(1,58),(1,48),(1,58),(1,97),(1,55),(1,320),(1,210)]
[(1,49),(1,50),(1,45),(1,43),(1,71),(1,119),(1,48),(1,49),(1,47),(1,47),(1,285),(1,45),(1,68),(1,128),(1,58),(1,55),(1,47),(1,53),(1,107),(1,85),(1,112),(1,85),(1,50),(1,51),(1,48),(1,48),(1,74),(1,69),(1,91),(1,53),(1,155),(1,213),(1,470),(1,54),(1,196),(1,44),(1,48),(1,52),(1,198),(1,48),(1,79),(1,409),(1,47),(1,52),(1,84),(1,55),(1,39),(1,405),(1,74),(1,54),(1,43),(1,75),(1,482),(1,46),(1,291),(1,69),(1,47),(1,130),(1,61),(1,77),(1,303),(1,41),(1,53),(1,47),(1,169),(1,127),(1,69),(1,45),(1,242),(1,47),(1,89),(1,109),(1,48),(1,49),(1,44),(1,179),(1,421),(1,45),(1,43),(1,50),(1,40),(1,110),(1,102),(1,46),(1,45),(1,140),(1,62),(1,340),(1,61),(1,50),(1,200),(1,73),(1,50),(1,52),(1,52),(1,107),(1,52),(1,44),(1,100),(1,48)]
[(1,49),(1,44),(1,48),(1,35),(1,39),(1,41),(1,58),(1,46),(1,50),(1,50),(1,40),(1,43),(1,45),(1,44),(1,58),(1,41),(1,37),(1,49),(1,46),(1,51),(1,44),(1,50),(1,44),(1,44),(1,50),(1,48),(1,55),(1,53),(1,65),(1,48),(1,49),(1,48),(1,49),(1,45),(1,49),(1,47),(1,45),(1,47),(1,36),(1,53),(1,45),(1,41),(1,46),(1,37),(1,44),(1,52),(1,54),(1,44),(1,52),(1,44),(1,37),(1,42),(1,52),(1,45),(1,37),(1,37),(1,51),(1,43),(1,50),(1,42),(1,45),(1,57),(1,46),(1,45),(1,55),(1,45),(1,44),(1,52),(1,51),(1,48),(1,36),(1,43),(1,51),(1,43),(1,46),(1,46),(1,44),(1,36),(1,44),(1,53),(1,52),(1,50),(1,40),(1,53),(1,47),(1,45),(1,45),(1,42),(1,57),(1,39),(1,46),(1,55),(1,46),(1,49),(1,44),(1,51),(1,49),(1,40),(1,41),(1,47)]
[(1,45),(1,45),(1,47),(1,54),(1,215),(1,233),(1,42),(1,49),(1,47),(1,48),(1,156),(1,42),(1,37),(1,50),(1,96),(1,53),(1,47),(1,191),(1,41),(1,74),(1,55),(1,89),(1,46),(1,60),(1,296),(1,56),(1,47),(1,66),(1,54),(1,49),(1,117),(1,45),(1,56),(1,42),(1,47),(1,158),(1,49),(1,252),(1,101),(1,63),(1,55),(1,50),(1,87),(1,49),(1,56),(1,51),(1,45),(1,54),(1,49),(1,53),(1,79),(1,46),(1,87),(1,52),(1,46),(1,50),(1,61),(1,218),(1,86),(1,58),(1,52),(1,46),(1,54),(1,53),(1,47),(1,55),(1,57),(1,64),(1,47),(1,91),(1,50),(1,589),(1,236),(1,52),(1,109),(1,43),(1,84),(1,42),(1,48),(1,47),(1,51),(1,50),(1,53),(1,166),(1,56),(1,276),(1,44),(1,47),(1,173),(1,53),(1,47),(1,44),(1,68),(1,54),(1,224),(1,279),(1,52),(1,216),(1,218),(1,45)]
[(1,52),(1,44),(1,61),(1,41),(1,47),(1,40),(1,47),(1,52),(1,149),(1,49),(1,56),(1,50),(1,52),(1,47),(1,52),(1,495),(1,58),(1,50),(1,41),(1,46),(1,65),(1,59),(1,186),(1,307),(1,88),(1,77),(1,64),(1,53),(1,81),(1,55),(1,60),(1,104),(1,93),(1,51),(1,236),(1,158),(1,46),(1,57),(1,129),(1,50),(1,51),(1,50),(1,124),(1,283),(1,269),(1,47),(1,83),(1,73),(1,146),(1,48),(1,46),(1,52),(1,45),(1,58),(1,44),(1,49),(1,152),(1,79),(1,53),(1,49),(1,285),(1,47),(1,50),(1,49),(1,49),(1,47),(1,49),(1,164),(1,91),(1,152),(1,48),(1,52),(1,59),(1,96),(1,42),(1,44),(1,166),(1,50),(1,52),(1,48),(1,53),(1,49),(1,142),(1,58),(1,45),(1,391),(1,46),(1,51),(1,135),(1,50),(1,43),(1,48),(1,48),(1,107),(1,338),(1,259),(1,76),(1,69),(1,55),(1,215)]
[(1,353),(1,51),(1,168),(1,135),(1,47),(1,49),(1,71),(1,210),(1,56),(1,102),(1,468),(1,67),(1,59),(1,359),(1,49),(1,44),(1,47),(1,50),(1,94),(1,50),(1,49),(1,49),(1,55),(1,51),(1,48),(1,127),(1,174),(1,214),(1,137),(1,155),(1,140),(1,43),(1,52),(1,51),(1,63),(1,50),(1,54),(1,102),(1,49),(1,301),(1,143),(1,49),(1,314),(1,61),(1,41),(1,62),(1,78),(1,60),(1,44),(1,49),(1,57),(1,55),(1,47),(1,50),(1,67),(1,428),(1,48),(1,162),(1,47),(1,47),(1,51),(1,45),(1,70),(1,70),(1,54),(1,111),(1,58),(1,154),(1,115),(1,79),(1,141),(1,199),(1,45),(1,48),(1,50),(1,50),(1,463),(1,120),(1,47),(1,56),(1,98),(1,374),(1,45),(1,331),(1,45),(1,169),(1,51),(1,65),(1,55),(1,49),(1,59),(1,38),(1,55),(1,53),(1,54),(1,54),(1,63),(1,45),(1,56),(1,48)]
[(1,44),(1,52),(1,45),(1,135),(1,241),(1,285),(1,41),(1,256),(1,77),(1,77),(1,43),(1,138),(1,47),(1,91),(1,170),(1,57),(1,83),(1,50),(1,85),(1,53),(1,240),(1,44),(1,96),(1,66),(1,143),(1,272),(1,46),(1,42),(1,53),(1,310),(1,58),(1,48),(1,66),(1,44),(1,46),(1,49),(1,54),(1,46),(1,47),(1,50),(1,38),(1,220),(1,67),(1,99),(1,136),(1,96),(1,50),(1,71),(1,43),(1,60),(1,132),(1,48),(1,439),(1,268),(1,51),(1,525),(1,49),(1,313),(1,114),(1,63),(1,136),(1,43),(1,46),(1,46),(1,52),(1,52),(1,40),(1,97),(1,54),(1,133),(1,54),(1,48),(1,50),(1,147),(1,71),(1,46),(1,319),(1,49),(1,103),(1,48),(1,119),(1,280),(1,51),(1,90),(1,89),(1,49),(1,131),(1,45),(1,50),(1,54),(1,52),(1,42),(1,46),(1,49),(1,69),(1,109),(1,166),(1,126),(1,204),(1,47)]
[(1,46),(1,125),(1,51),(1,58),(1,540),(1,47),(1,57),(1,48),(1,60),(1,104),(1,107),(1,48),(1,254),(1,52),(1,49),(1,47),(1,45),(1,81),(1,48),(1,84),(1,48),(1,47),(1,98),(1,136),(1,48),(1,100),(1,100),(1,40),(1,40),(1,127),(1,68),(1,54),(1,58),(1,80),(1,252),(1,68),(1,58),(1,144),(1,75),(1,159),(1,99),(1,85),(1,43),(1,54),(1,103),(1,50),(1,89),(1,98),(1,267),(1,44),(1,182),(1,50),(1,58),(1,45),(1,113),(1,98),(1,65),(1,60),(1,65),(1,61),(1,177),(1,49),(1,45),(1,45),(1,67),(1,102),(1,201),(1,146),(1,42),(1,56),(1,40),(1,47),(1,39),(1,52),(1,51),(1,77),(0,274),(1,41),(1,48),(1,61),(1,392),(1,107),(1,52),(1,50),(1,45),(1,55),(1,98),(1,50),(1,54),(1,95),(1,43),(1,116),(1,72),(1,58),(1,54),(1,192),(1,50),(1,188),(1,309),(1,98)]
[(1,55),(1,40),(1,54),(1,55),(1,43),(1,44),(1,46),(1,44),(1,48),(1,42),(1,47),(1,47),(1,40),(1,39),(1,37),(1,46),(1,48),(1,46),(1,51),(1,41),(1,48),(1,47),(1,49),(1,49),(1,43),(1,39),(1,45),(1,56),(1,41),(1,50),(1,47),(1,38),(1,45),(1,47),(1,49),(1,42),(1,44),(1,46),(1,45),(1,44),(1,42),(1,49),(1,44),(1,35),(1,45),(1,45),(1,46),(1,46),(1,46),(1,52),(1,38),(1,38),(1,52),(1,40),(1,43),(1,58),(1,45),(1,50),(1,40),(1,45),(1,45),(1,44),(1,48),(1,40),(1,45),(1,47),(1,45),(1,46),(1,41),(1,46),(1,40),(1,41),(1,47),(1,39),(1,43),(1,47),(1,45),(1,48),(1,44),(1,41),(1,44),(1,42),(1,40),(1,44),(1,43),(1,52),(1,45),(1,53),(1,46),(1,47),(1,43),(1,45),(1,51),(1,43),(1,51),(1,44),(1,43),(1,54),(1,38),(1,44)]
[(1,78),(1,49),(1,49),(1,86),(1,58),(1,161),(1,64),(1,47),(1,104),(1,49),(1,44),(1,46),(1,58),(1,55),(1,46),(1,51),(1,47),(1,136),(1,81),(1,131),(1,48),(1,53),(1,45),(1,49),(1,275),(1,54),(1,51),(1,47),(1,50),(1,45),(1,47),(1,86),(1,53),(1,52),(1,122),(1,46),(1,92),(1,49),(1,47),(1,71),(1,165),(1,54),(1,86),(1,51),(1,51),(1,51),(1,42),(1,44),(1,43),(1,39),(1,53),(1,69),(1,42),(1,63),(1,50),(1,49),(1,122),(1,51),(1,50),(1,190),(1,93),(1,98),(1,438),(1,137),(1,108),(1,112),(1,55),(1,47),(1,56),(1,54),(1,102),(1,46),(1,80),(1,154),(1,49),(1,41),(1,41),(1,42),(1,73),(1,95),(1,50),(1,49),(1,46),(1,112),(1,48),(1,49),(1,55),(1,300),(1,43),(1,51),(1,41),(1,55),(1,43),(1,116),(1,49),(1,131),(1,55),(1,94),(1,47),(1,41)]
[(1,69),(1,49),(1,152),(1,43),(1,48),(1,47),(1,90),(1,47),(1,92),(1,52),(1,52),(1,45),(1,47),(1,50),(1,49),(1,46),(1,55),(1,44),(1,312),(1,192),(1,47),(1,107),(1,195),(1,44),(1,50),(1,52),(1,52),(1,211),(1,54),(1,49),(1,81),(1,48),(1,231),(1,50),(1,60),(1,43),(1,48),(1,49),(1,51),(1,78),(1,47),(0,499),(1,181),(1,48),(1,51),(1,74),(1,68),(1,59),(1,79),(1,78),(1,66),(1,49),(1,52),(1,47),(1,375),(1,49),(1,47),(1,64),(1,51),(1,47),(1,63),(1,161),(1,52),(1,47),(1,43),(1,67),(1,145),(1,165),(1,256),(1,68),(1,51),(1,240),(1,46),(1,48),(1,48),(1,57),(1,251),(1,47),(1,239),(1,51),(1,49),(1,52),(1,44),(1,49),(1,43),(1,42),(1,53),(1,48),(1,79),(1,56),(1,131),(1,55),(1,47),(1,52),(1,76),(1,50),(1,46),(1,44),(1,96),(1,58)]
[(1,46),(1,46),(1,57),(1,45),(1,43),(1,47),(1,49),(1,48),(1,485),(1,287),(1,93),(1,91),(1,50),(1,53),(1,45),(1,333),(1,50),(1,51),(1,48),(1,47),(1,141),(1,50),(1,105),(1,98),(1,312),(1,48),(1,53),(1,51),(1,50),(1,42),(1,48),(1,96),(1,52),(1,175),(1,37),(1,70),(1,48),(1,45),(1,116),(1,58),(1,213),(1,49),(1,377),(1,156),(1,45),(1,43),(1,46),(1,51),(1,52),(1,106),(1,42),(1,53),(1,252),(1,48),(1,57),(1,89),(1,64),(1,46),(1,51),(1,64),(1,417),(1,52),(1,312),(1,150),(1,262),(1,73),(1,52),(1,175),(1,96),(1,65),(1,52),(1,49),(1,48),(1,50),(1,170),(1,122),(0,448),(1,59),(1,58),(1,501),(1,62),(1,54),(1,55),(1,54),(1,95),(1,164),(1,513),(1,347),(1,126),(1,66),(1,46),(1,52),(1,56),(1,66),(1,45),(1,395),(1,75),(1,164),(1,48),(1,54)]
[(1,41),(1,68),(1,39),(1,49),(1,250),(1,56),(1,45),(1,94),(1,398),(1,42),(1,193),(1,64),(1,47),(1,46),(1,73),(1,97),(1,71),(1,42),(1,153),(1,50),(1,36),(1,53),(1,75),(1,45),(1,110),(1,93),(1,43),(1,46),(1,43),(1,45),(1,46),(1,101),(1,113),(1,90),(1,51),(1,502),(1,50),(1,49),(1,50),(1,49),(1,50),(1,48),(1,51),(1,44),(1,55),(1,51),(1,61),(1,47),(1,72),(1,303),(1,291),(1,49),(1,52),(1,51),(1,50),(1,286),(1,393),(1,48),(1,42),(1,54),(1,52),(1,50),(1,51),(1,47),(1,403),(1,44),(1,48),(1,47),(1,52),(1,115),(1,42),(1,54),(1,50),(1,48),(1,50),(1,121),(1,67),(1,100),(1,140),(1,50),(1,136),(1,188),(1,49),(1,237),(0,259),(1,51),(1,150),(1,56),(1,65),(1,63),(1,68),(1,128),(1,175),(1,51),(1,273),(1,53),(1,200),(1,45),(1,235),(1,118)]
[(1,52),(1,43),(1,121),(1,160),(1,43),(1,65),(1,46),(1,50),(1,47),(1,122),(1,51),(1,217),(1,76),(1,42),(1,464),(1,47),(1,80),(1,50),(1,79),(1,134),(1,50),(1,136),(1,46),(1,133),(1,77),(1,74),(1,47),(1,48),(1,58),(1,62),(1,48),(1,300),(1,54),(1,130),(1,45),(1,230),(1,340),(1,474),(1,55),(1,302),(1,46),(1,103),(1,53),(1,53),(1,66),(1,46),(1,45),(1,50),(1,98),(1,127),(1,57),(1,37),(1,71),(1,58),(1,43),(1,51),(1,45),(1,127),(1,49),(1,50),(1,55),(1,46),(1,57),(1,42),(1,49),(1,274),(1,69),(1,42),(1,53),(1,192),(1,105),(1,57),(1,88),(1,51),(1,53),(1,48),(1,99),(1,106),(1,53),(1,192),(1,142),(1,441),(1,89),(1,303),(1,76),(1,42),(1,67),(1,43),(1,54),(1,168),(1,44),(1,145),(1,192),(1,218),(1,48),(1,167),(1,380),(1,47),(1,70),(1,65)]
[(1,62),(1,35),(1,50),(1,37),(1,56),(1,39),(1,44),(1,57),(1,50),(1,58),(1,43),(1,51),(1,52),(1,49),(1,53),(1,46),(1,50),(1,43),(1,50),(1,51),(1,50),(1,45),(1,47),(1,45),(1,63),(1,46),(1,49),(1,58),(1,44),(1,55),(1,51),(1,56),(1,40),(1,49),(1,40),(1,43),(1,47),(1,39),(1,48),(1,50),(1,50),(1,44),(1,40),(1,48),(1,38),(1,55),(1,50),(1,42),(1,41),(1,44),(1,48),(1,48),(1,48),(1,57),(1,45),(1,54),(1,39),(1,43),(1,52),(1,54),(1,35),(1,42),(1,50),(1,53),(1,50),(1,46),(1,51),(1,41),(1,54),(1,50),(1,41),(1,45),(1,49),(1,48),(1,50),(1,53),(1,41),(1,40),(1,50),(1,47),(1,47),(1,47),(1,44),(1,57),(1,49),(1,55),(1,37),(1,54),(1,43),(1,41),(1,45),(1,44),(1,37),(1,48),(1,53),(1,48),(1,47),(1,46),(1,42),(1,38)]
[(1,60),(1,48),(1,61),(1,52),(1,64),(1,104),(1,50),(1,117),(1,46),(1,52),(1,51),(1,67),(1,386),(1,70),(1,51),(1,68),(1,44),(1,49),(1,56),(1,49),(1,105),(1,51),(1,46),(1,51),(1,62),(1,152),(1,114),(1,58),(1,54),(1,66),(1,52),(1,52),(1,249),(1,62),(1,39),(1,84),(1,69),(1,43),(1,74),(1,56),(1,138),(1,50),(1,55),(1,63),(1,52),(1,43),(1,97),(1,44),(1,42),(1,52),(1,49),(1,47),(1,103),(1,59),(1,79),(1,52),(1,87),(1,71),(1,112),(1,48),(1,44),(1,46),(1,53),(1,60),(1,90),(1,48),(1,53),(1,44),(1,57),(1,81),(1,52),(1,70),(1,60),(1,49),(1,49),(1,48),(1,96),(1,73),(1,54),(1,53),(1,87),(1,55),(1,64),(1,70),(1,96),(1,91),(1,47),(1,165),(1,48),(1,45),(1,101),(1,132),(1,150),(1,59),(1,176),(1,41),(1,55),(1,54),(1,52),(1,122)]
[(1,73),(1,45),(1,53),(1,99),(1,47),(1,56),(1,61),(1,43),(1,49),(1,48),(1,47),(1,51),(1,52),(1,69),(1,118),(1,130),(1,207),(1,88),(1,46),(1,44),(1,43),(1,45),(1,49),(1,89),(1,52),(1,51),(1,51),(0,251),(1,278),(1,43),(1,84),(1,55),(1,48),(1,87),(1,60),(1,51),(1,169),(1,47),(1,58),(1,65),(1,49),(0,441),(1,46),(1,123),(1,68),(1,55),(1,140),(1,168),(1,64),(1,51),(1,45),(1,90),(1,61),(1,68),(1,52),(1,44),(1,61),(1,137),(1,51),(1,98),(1,45),(1,46),(1,69),(1,46),(1,45),(1,41),(1,51),(1,48),(1,45),(1,40),(1,53),(1,57),(1,121),(1,95),(1,116),(1,41),(1,44),(1,51),(1,69),(1,53),(1,86),(1,45),(1,54),(1,46),(1,56),(1,53),(1,44),(1,108),(1,51),(1,46),(1,45),(1,135),(1,57),(1,55),(1,224),(1,52),(1,45),(1,54),(1,74),(1,62)]
